Au HCP crystal

3808 atoms
1 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 196.97

Atoms

523 1 -17.0297 15.4981 -4.24211
524 1 -15.5865 17.9977 -4.24211
525 1 -15.5865 19.6642 -1.88538
526 1 -17.0297 17.1645 -1.88538
527 1 -17.0297 15.4981 0.471345
528 1 -15.5865 17.9977 0.471345
529 1 -15.5865 19.6642 2.82807
530 1 -17.0297 17.1645 2.82807
531 1 -17.0297 15.4981 5.1848
532 1 -15.5865 17.9977 5.1848
533 1 -15.5865 19.6642 7.54152
534 1 -17.0297 17.1645 7.54152
535 1 -17.0297 15.4981 9.89825
536 1 -15.5865 17.9977 9.89825
537 1 -15.5865 19.6642 12.255
538 1 -17.0297 17.1645 12.255
539 1 -17.0297 15.4981 14.6117
540 1 -15.5865 17.9977 14.6117
541 1 -15.5865 19.6642 16.9684
542 1 -17.0297 17.1645 16.9684
543 1 -17.0297 15.4981 19.3252
544 1 -15.5865 17.9977 19.3252
545 1 -14.1433 -19.4975 -18.3825
546 1 -12.7001 -16.9979 -18.3825
547 1 -12.7001 -15.3314 -16.0257
548 1 -14.1433 -17.8311 -16.0257
549 1 -14.1433 -19.4975 -13.669
550 1 -12.7001 -16.9979 -13.669
551 1 -12.7001 -15.3314 -11.3123
552 1 -14.1433 -17.8311 -11.3123
553 1 -14.1433 -19.4975 -8.95556
554 1 -12.7001 -16.9979 -8.95556
555 1 -12.7001 -15.3314 -6.59883
556 1 -14.1433 -17.8311 -6.59883
557 1 -14.1433 -19.4975 -4.24211
558 1 -12.7001 -16.9979 -4.24211
559 1 -12.7001 -15.3314 -1.88538
560 1 -14.1433 -17.8311 -1.88538
561 1 -14.1433 -19.4975 0.471345
562 1 -12.7001 -16.9979 0.471345
563 1 -12.7001 -15.3314 2.82807
564 1 -14.1433 -17.8311 2.82807
565 1 -14.1433 -19.4975 5.1848
566 1 -12.7001 -16.9979 5.1848
567 1 -12.7001 -15.3314 7.54152
568 1 -14.1433 -17.8311 7.54152
569 1 -14.1433 -19.4975 9.89825
570 1 -12.7001 -16.9979 9.89825
571 1 -12.7001 -15.3314 12.255
572 1 -14.1433 -17.8311 12.255
573 1 -14.1433 -19.4975 14.6117
574 1 -12.7001 -16.9979 14.6117
575 1 -12.7001 -15.3314 16.9684
576 1 -14.1433 -17.8311 16.9684
577 1 -14.1433 -19.4975 19.3252
578 1 -12.7001 -16.9979 19.3252
579 1 -14.1433 -14.4982 -18.3825
580 1 -12.7001 -11.9985 -18.3825
581 1 -12.7001 -10.332 -16.0257
582 1 -14.1433 -12.8317 -16.0257
583 1 -14.1433 -14.4982 -13.669
584 1 -12.7001 -11.9985 -13.669
585 1 -12.7001 -10.332 -11.3123
586 1 -14.1433 -12.8317 -11.3123
587 1 -14.1433 -14.4982 -8.95556
588 1 -12.7001 -11.9985 -8.95556
589 1 -12.7001 -10.332 -6.59883
590 1 -14.1433 -12.8317 -6.59883
591 1 -14.1433 -14.4982 -4.24211
592 1 -12.7001 -11.9985 -4.24211
593 1 -12.7001 -10.332 -1.88538
594 1 -14.1433 -12.8317 -1.88538
595 1 -14.1433 -14.4982 0.471345
596 1 -12.7001 -11.9985 0.471345
597 1 -12.7001 -10.332 2.82807
598 1 -14.1433 -12.8317 2.82807
599 1 -14.1433 -14.4982 5.1848
600 1 -12.7001 -11.9985 5.1848
601 1 -12.7001 -10.332 7.54152
602 1 -14.1433 -12.8317 7.54152
603 1 -14.1433 -14.4982 9.89825
604 1 -12.7001 -11.9985 9.89825
605 1 -12.7001 -10.332 12.255
606 1 -14.1433 -12.8317 12.255
607 1 -14.1433 -14.4982 14.6117
608 1 -12.7001 -11.9985 14.6117
609 1 -12.7001 -10.332 16.9684
610 1 -14.1433 -12.8317 16.9684
611 1 -14.1433 -14.4982 19.3252
612 1 -12.7001 -11.9985 19.3252
613 1 -14.1433 -9.4988 -18.3825
614 1 -12.7001 -6.99912 -18.3825
615 1 -12.7001 -5.33266 -16.0257
616 1 -14.1433 -7.83235 -16.0257
617 1 -14.1433 -9.4988 -13.669
618 1 -12.7001 -6.99912 -13.669
619 1 -12.7001 -5.33266 -11.3123
620 1 -14.1433 -7.83235 -11.3123
621 1 -14.1433 -9.4988 -8.95556
622 1 -12.7001 -6.99912 -8.95556
623 1 -12.7001 -5.33266 -6.59883
624 1 -14.1433 -7.83235 -6.59883
625 1 -14.1433 -9.4988 -4.24211
626 1 -12.7001 -6.99912 -4.24211
627 1 -12.7001 -5.33266 -1.88538
628 1 -14.1433 -7.83235 -1.88538
629 1 -14.1433 -9.4988 0.471345
630 1 -12.7001 -6.99912 0.471345
631 1 -12.7001 -5.33266 2.82807
632 1 -14.1433 -7.83235 2.82807
633 1 -14.1433 -9.4988 5.1848
634 1 -12.7001 -6.99912 5.1848
635 1 -12.7001 -5.33266 7.54152
636 1 -14.1433 -7.83235 7.54152
637 1 -14.1433 -9.4988 9.89825
638 1 -12.7001 -6.99912 9.89825
639 1 -12.7001 -5.33266 12.255
640 1 -14.1433 -7.83235 12.255
641 1 -14.1433 -9.4988 14.6117
642 1 -12.7001 -6.99912 14.6117
643 1 -12.7001 -5.33266 16.9684
644 1 -14.1433 -7.83235 16.9684
645 1 -14.1433 -9.4988 19.3252
